date,min_temp,max_temp,latitude,longitude,station
2021-04-13,3.1,6.7,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-14,1.0,7.7,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-15,1.0,10.4,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-16,3.1,12.6,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-17,4.6,14.8,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-18,5.7,14.9,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-19,5.9,12.4,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-20,3.3,11.1,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-21,4.0,10.8,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-22,3.1,9.8,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-23,0.7,5.4,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-24,1.5,4.6,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-25,1.1,6.7,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-26,1.0,5.2,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-27,2.3,5.8,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-28,-0.2,6.8,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-29,-0.8,7.0,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-30,-0.7,9.7,60.17523,24.94459,Helsinki Kaisaniemi
2021-04-11,0.2,9.9,60.24446,24.04951,Lohja Porla
2021-04-12,4.2,14.5,60.24446,24.04951,Lohja Porla
2021-04-13,2.3,7.4,60.24446,24.04951,Lohja Porla
2021-04-14,0.8,7.5,60.24446,24.04951,Lohja Porla
2021-04-15,-1.2,11.2,60.24446,24.04951,Lohja Porla
2021-04-16,0.3,13.2,60.24446,24.04951,Lohja Porla
2021-04-17,3.6,16.3,60.24446,24.04951,Lohja Porla
2021-04-18,3.0,16.3,60.24446,24.04951,Lohja Porla
2021-04-19,2.0,14.4,60.24446,24.04951,Lohja Porla
2021-04-20,1.2,12.1,60.24446,24.04951,Lohja Porla
2021-04-21,1.9,13.5,60.24446,24.04951,Lohja Porla
2021-04-22,0.5,10.2,60.24446,24.04951,Lohja Porla
2021-04-23,0.4,4.4,60.24446,24.04951,Lohja Porla
2021-04-24,1.2,5.2,60.24446,24.04951,Lohja Porla
2021-04-25,1.2,5.6,60.24446,24.04951,Lohja Porla
2021-04-26,1.2,4.5,60.24446,24.04951,Lohja Porla
2021-04-27,1.7,5.3,60.24446,24.04951,Lohja Porla
2021-04-28,-0.6,6.7,60.24446,24.04951,Lohja Porla
2021-04-29,-0.8,7.9,60.24446,24.04951,Lohja Porla
2021-04-30,-0.6,9.2,60.24446,24.04951,Lohja Porla
2021-04-11,-1.9,9.9,60.41875,24.39862,Vihti Maasoja
2021-04-12,4.4,15.0,60.41875,24.39862,Vihti Maasoja
2021-04-13,1.1,8.4,60.41875,24.39862,Vihti Maasoja
2021-04-14,-2.8,8.0,60.41875,24.39862,Vihti Maasoja
2021-04-15,-4.7,11.4,60.41875,24.39862,Vihti Maasoja
2021-04-16,-4.0,13.4,60.41875,24.39862,Vihti Maasoja
2021-04-17,-0.6,17.0,60.41875,24.39862,Vihti Maasoja
2021-04-18,-3.2,16.6,60.41875,24.39862,Vihti Maasoja
2021-04-19,-3.0,15.3,60.41875,24.39862,Vihti Maasoja
2021-04-20,-3.7,12.6,60.41875,24.39862,Vihti Maasoja
2021-04-21,-1.6,13.0,60.41875,24.39862,Vihti Maasoja
2021-04-22,-2.3,11.1,60.41875,24.39862,Vihti Maasoja
2021-04-23,0.5,4.2,60.41875,24.39862,Vihti Maasoja
2021-04-24,0.4,5.3,60.41875,24.39862,Vihti Maasoja
2021-04-25,0.4,5.4,60.41875,24.39862,Vihti Maasoja
2021-04-26,0.7,4.2,60.41875,24.39862,Vihti Maasoja
2021-04-27,-0.7,4.6,60.41875,24.39862,Vihti Maasoja
2021-04-28,-2.7,6.1,60.41875,24.39862,Vihti Maasoja
2021-04-29,-3.7,8.7,60.41875,24.39862,Vihti Maasoja
2021-04-30,-5.0,9.5,60.41875,24.39862,Vihti Maasoja
2021-04-11,2.6,5.2,60.10512,24.97539,Helsinki Harmaja
2021-04-12,3.4,7.7,60.10512,24.97539,Helsinki Harmaja
2021-04-13,2.8,4.0,60.10512,24.97539,Helsinki Harmaja
2021-04-14,0.6,5.7,60.10512,24.97539,Helsinki Harmaja
2021-04-15,1.5,5.8,60.10512,24.97539,Helsinki Harmaja
2021-04-16,3.6,7.2,60.10512,24.97539,Helsinki Harmaja
2021-04-17,4.9,7.4,60.10512,24.97539,Helsinki Harmaja
2021-04-18,5.5,10.0,60.10512,24.97539,Helsinki Harmaja
2021-04-19,4.9,7.6,60.10512,24.97539,Helsinki Harmaja
2021-04-20,3.7,6.0,60.10512,24.97539,Helsinki Harmaja
2021-04-21,3.6,5.4,60.10512,24.97539,Helsinki Harmaja
2021-04-22,3.0,7.0,60.10512,24.97539,Helsinki Harmaja
2021-04-23,1.6,4.4,60.10512,24.97539,Helsinki Harmaja
2021-04-24,1.5,3.5,60.10512,24.97539,Helsinki Harmaja
2021-04-25,1.6,5.5,60.10512,24.97539,Helsinki Harmaja
2021-04-26,1.6,4.8,60.10512,24.97539,Helsinki Harmaja
2021-04-27,2.6,5.2,60.10512,24.97539,Helsinki Harmaja
2021-04-28,1.1,4.7,60.10512,24.97539,Helsinki Harmaja
2021-04-29,2.0,5.4,60.10512,24.97539,Helsinki Harmaja
2021-04-30,1.6,7.8,60.10512,24.97539,Helsinki Harmaja
2021-04-11,2.7,6.1,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-12,3.4,8.2,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-13,2.7,4.9,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-14,1.7,5.6,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-15,1.2,6.0,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-16,3.5,8.1,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-17,5.2,9.4,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-18,6.0,8.6,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-19,4.8,7.4,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-20,3.6,6.0,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-21,1.7,7.6,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-22,1.1,7.8,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-23,2.0,4.9,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-24,1.0,4.1,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-25,1.3,7.1,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-26,1.3,5.1,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-27,2.7,6.5,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-28,0.7,6.1,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-29,1.4,5.4,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-30,0.7,7.4,59.91982,24.35023,Kirkkonummi Mäkiluoto
2021-04-11,2.2,6.9,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-12,3.4,15.3,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-13,2.6,3.4,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-14,1.6,6.5,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-15,2.1,6.4,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-16,3.3,7.0,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-17,4.0,8.6,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-18,4.7,9.6,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-19,4.4,8.0,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-20,3.1,5.5,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-21,3.2,6.9,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-22,2.8,6.4,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-23,1.0,4.5,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-24,0.4,3.1,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-25,0.8,4.5,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-26,0.9,4.4,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-27,2.3,4.4,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-28,0.8,3.8,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-29,2.2,5.7,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-30,2.7,7.1,59.94898,24.92631,Helsinki Helsingin majakka
2021-04-11,2.1,9.9,60.20307,24.96131,Helsinki Kumpula
2021-04-12,4.6,12.9,60.20307,24.96131,Helsinki Kumpula
2021-04-13,2.4,7.7,60.20307,24.96131,Helsinki Kumpula
2021-04-14,0.6,8.3,60.20307,24.96131,Helsinki Kumpula
2021-04-15,0.5,10.5,60.20307,24.96131,Helsinki Kumpula
2021-04-16,2.4,13.5,60.20307,24.96131,Helsinki Kumpula
2021-04-17,4.1,14.8,60.20307,24.96131,Helsinki Kumpula
2021-04-18,5.1,14.4,60.20307,24.96131,Helsinki Kumpula
2021-04-19,5.6,12.2,60.20307,24.96131,Helsinki Kumpula
2021-04-20,2.6,11.0,60.20307,24.96131,Helsinki Kumpula
2021-04-21,3.4,12.4,60.20307,24.96131,Helsinki Kumpula
2021-04-22,2.0,11.8,60.20307,24.96131,Helsinki Kumpula
2021-04-23,0.6,5.2,60.20307,24.96131,Helsinki Kumpula
2021-04-24,0.9,4.4,60.20307,24.96131,Helsinki Kumpula
2021-04-25,0.7,6.3,60.20307,24.96131,Helsinki Kumpula
2021-04-26,0.5,5.0,60.20307,24.96131,Helsinki Kumpula
2021-04-27,2.0,5.8,60.20307,24.96131,Helsinki Kumpula
2021-04-28,-1.1,7.3,60.20307,24.96131,Helsinki Kumpula
2021-04-29,-1.0,8.0,60.20307,24.96131,Helsinki Kumpula
2021-04-30,-1.6,11.4,60.20307,24.96131,Helsinki Kumpula
2021-04-11,2.4,9.0,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-12,4.9,13.2,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-13,2.9,8.0,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-14,-1.9,8.5,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-15,-1.6,10.5,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-16,1.7,14.0,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-17,3.1,15.5,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-18,1.3,14.8,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-19,1.7,13.0,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-20,-0.9,11.4,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-21,1.1,11.3,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-22,0.0,10.5,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-23,0.2,4.2,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-24,1.0,4.3,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-25,0.6,6.1,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-26,0.5,4.8,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-27,1.1,5.3,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-28,-1.8,6.6,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-29,-3.2,7.7,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-30,-4.0,10.3,60.25299,25.04549,Helsinki Malmi lentokenttä
2021-04-11,1.6,6.6,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-12,3.5,14.7,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-13,2.3,3.5,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-14,0.4,5.4,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-15,1.9,6.0,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-16,3.1,6.9,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-17,4.0,9.3,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-18,4.5,9.6,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-19,3.9,6.8,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-20,3.1,6.0,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-21,3.4,6.2,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-22,2.8,6.6,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-23,1.5,4.3,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-24,0.8,3.1,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-25,1.0,4.4,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-26,1.0,4.4,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-27,2.2,4.1,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-28,1.3,4.7,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-29,2.3,4.7,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-30,3.2,7.0,59.98568,25.59879,Porvoo Kalbådagrund
2021-04-11,2.0,6.0,60.20382,25.62546,Porvoo Emäsalo
2021-04-12,4.0,9.1,60.20382,25.62546,Porvoo Emäsalo
2021-04-13,2.6,4.7,60.20382,25.62546,Porvoo Emäsalo
2021-04-14,0.9,4.7,60.20382,25.62546,Porvoo Emäsalo
2021-04-15,0.5,8.1,60.20382,25.62546,Porvoo Emäsalo
2021-04-16,1.9,10.6,60.20382,25.62546,Porvoo Emäsalo
2021-04-17,4.1,12.9,60.20382,25.62546,Porvoo Emäsalo
2021-04-18,4.8,12.9,60.20382,25.62546,Porvoo Emäsalo
2021-04-19,4.9,10.7,60.20382,25.62546,Porvoo Emäsalo
2021-04-20,2.7,9.3,60.20382,25.62546,Porvoo Emäsalo
2021-04-21,3.3,8.3,60.20382,25.62546,Porvoo Emäsalo
2021-04-22,2.7,8.3,60.20382,25.62546,Porvoo Emäsalo
2021-04-23,1.0,4.6,60.20382,25.62546,Porvoo Emäsalo
2021-04-24,1.3,3.3,60.20382,25.62546,Porvoo Emäsalo
2021-04-25,0.9,6.9,60.20382,25.62546,Porvoo Emäsalo
2021-04-26,1.2,5.0,60.20382,25.62546,Porvoo Emäsalo
2021-04-27,2.1,5.4,60.20382,25.62546,Porvoo Emäsalo
2021-04-28,0.4,5.6,60.20382,25.62546,Porvoo Emäsalo
2021-04-29,1.5,6.4,60.20382,25.62546,Porvoo Emäsalo
2021-04-30,0.9,7.5,60.20382,25.62546,Porvoo Emäsalo
2021-04-11,1.8,9.5,60.39172,25.6073,Porvoo Harabacka
2021-04-12,4.7,13.3,60.39172,25.6073,Porvoo Harabacka
2021-04-13,2.6,7.7,60.39172,25.6073,Porvoo Harabacka
2021-04-14,-1.1,8.9,60.39172,25.6073,Porvoo Harabacka
2021-04-15,-2.7,11.4,60.39172,25.6073,Porvoo Harabacka
2021-04-16,0.1,14.1,60.39172,25.6073,Porvoo Harabacka
2021-04-17,2.0,17.4,60.39172,25.6073,Porvoo Harabacka
2021-04-18,2.2,16.3,60.39172,25.6073,Porvoo Harabacka
2021-04-19,0.9,13.8,60.39172,25.6073,Porvoo Harabacka
2021-04-20,-0.4,11.3,60.39172,25.6073,Porvoo Harabacka
2021-04-21,-1.0,11.8,60.39172,25.6073,Porvoo Harabacka
2021-04-22,-1.0,10.9,60.39172,25.6073,Porvoo Harabacka
2021-04-23,0.1,4.3,60.39172,25.6073,Porvoo Harabacka
2021-04-24,0.5,4.8,60.39172,25.6073,Porvoo Harabacka
2021-04-25,0.9,6.8,60.39172,25.6073,Porvoo Harabacka
2021-04-26,1.4,5.2,60.39172,25.6073,Porvoo Harabacka
2021-04-27,1.7,5.5,60.39172,25.6073,Porvoo Harabacka
2021-04-28,-1.0,7.0,60.39172,25.6073,Porvoo Harabacka
2021-04-29,-2.1,8.2,60.39172,25.6073,Porvoo Harabacka
2021-04-30,-3.7,10.8,60.39172,25.6073,Porvoo Harabacka
2021-04-11,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-12,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-13,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-14,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-15,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-16,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-17,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-18,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-19,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-20,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-21,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-22,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-23,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-24,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-25,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-26,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-27,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-28,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-29,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-30,,,60.12455,25.22275,Sipoo Eestiluoto
2021-04-11,1.9,5.6,60.37538,26.95893,Kotka Rankki
2021-04-12,3.5,9.7,60.37538,26.95893,Kotka Rankki
2021-04-13,2.8,5.2,60.37538,26.95893,Kotka Rankki
2021-04-14,1.5,6.5,60.37538,26.95893,Kotka Rankki
2021-04-15,0.4,8.8,60.37538,26.95893,Kotka Rankki
2021-04-16,2.3,11.5,60.37538,26.95893,Kotka Rankki
2021-04-17,3.7,12.2,60.37538,26.95893,Kotka Rankki
2021-04-18,3.4,12.4,60.37538,26.95893,Kotka Rankki
2021-04-19,3.7,9.8,60.37538,26.95893,Kotka Rankki
2021-04-20,3.8,10.2,60.37538,26.95893,Kotka Rankki
2021-04-21,2.8,7.2,60.37538,26.95893,Kotka Rankki
2021-04-22,2.1,7.7,60.37538,26.95893,Kotka Rankki
2021-04-23,2.5,4.9,60.37538,26.95893,Kotka Rankki
2021-04-24,0.1,4.7,60.37538,26.95893,Kotka Rankki
2021-04-25,1.2,5.9,60.37538,26.95893,Kotka Rankki
2021-04-26,2.4,5.8,60.37538,26.95893,Kotka Rankki
2021-04-27,1.4,4.5,60.37538,26.95893,Kotka Rankki
2021-04-28,0.8,5.0,60.37538,26.95893,Kotka Rankki
2021-04-29,1.0,6.2,60.37538,26.95893,Kotka Rankki
2021-04-30,0.8,7.5,60.37538,26.95893,Kotka Rankki
2021-04-11,1.8,5.4,60.27476,26.44759,Loviisa Orrengrund
2021-04-12,3.3,7.4,60.27476,26.44759,Loviisa Orrengrund
2021-04-13,2.7,4.4,60.27476,26.44759,Loviisa Orrengrund
2021-04-14,1.8,4.8,60.27476,26.44759,Loviisa Orrengrund
2021-04-15,1.9,7.4,60.27476,26.44759,Loviisa Orrengrund
2021-04-16,3.1,8.8,60.27476,26.44759,Loviisa Orrengrund
2021-04-17,4.1,10.5,60.27476,26.44759,Loviisa Orrengrund
2021-04-18,4.4,11.1,60.27476,26.44759,Loviisa Orrengrund
2021-04-19,4.5,9.2,60.27476,26.44759,Loviisa Orrengrund
2021-04-20,3.7,8.1,60.27476,26.44759,Loviisa Orrengrund
2021-04-21,2.8,6.6,60.27476,26.44759,Loviisa Orrengrund
2021-04-22,2.7,7.3,60.27476,26.44759,Loviisa Orrengrund
2021-04-23,2.4,5.2,60.27476,26.44759,Loviisa Orrengrund
2021-04-24,0.9,3.5,60.27476,26.44759,Loviisa Orrengrund
2021-04-25,1.9,5.5,60.27476,26.44759,Loviisa Orrengrund
2021-04-26,2.6,5.2,60.27476,26.44759,Loviisa Orrengrund
2021-04-27,2.1,3.8,60.27476,26.44759,Loviisa Orrengrund
2021-04-28,1.7,5.8,60.27476,26.44759,Loviisa Orrengrund
2021-04-29,1.5,7.0,60.27476,26.44759,Loviisa Orrengrund
2021-04-30,1.8,7.7,60.27476,26.44759,Loviisa Orrengrund
2021-04-11,1.9,5.2,60.28676,27.18482,Kotka Haapasaari
2021-04-12,3.3,6.8,60.28676,27.18482,Kotka Haapasaari
2021-04-13,2.5,6.8,60.28676,27.18482,Kotka Haapasaari
2021-04-14,1.5,3.2,60.28676,27.18482,Kotka Haapasaari
2021-04-15,1.5,7.9,60.28676,27.18482,Kotka Haapasaari
2021-04-16,2.6,9.7,60.28676,27.18482,Kotka Haapasaari
2021-04-17,4.4,12.8,60.28676,27.18482,Kotka Haapasaari
2021-04-18,4.7,12.5,60.28676,27.18482,Kotka Haapasaari
2021-04-19,4.0,11.5,60.28676,27.18482,Kotka Haapasaari
2021-04-20,3.3,9.8,60.28676,27.18482,Kotka Haapasaari
2021-04-21,2.9,6.6,60.28676,27.18482,Kotka Haapasaari
2021-04-22,2.5,7.1,60.28676,27.18482,Kotka Haapasaari
2021-04-23,2.6,4.8,60.28676,27.18482,Kotka Haapasaari
2021-04-24,1.8,3.9,60.28676,27.18482,Kotka Haapasaari
2021-04-25,1.7,4.8,60.28676,27.18482,Kotka Haapasaari
2021-04-26,2.5,5.1,60.28676,27.18482,Kotka Haapasaari
2021-04-27,1.6,3.7,60.28676,27.18482,Kotka Haapasaari
2021-04-28,1.7,4.4,60.28676,27.18482,Kotka Haapasaari
2021-04-29,2.6,5.1,60.28676,27.18482,Kotka Haapasaari
2021-04-30,0.8,6.5,60.28676,27.18482,Kotka Haapasaari
2021-04-11,-3.1,8.0,61.46011,21.80839,Pori lentoasema
2021-04-12,1.1,14.0,61.46011,21.80839,Pori lentoasema
2021-04-13,1.2,8.0,61.46011,21.80839,Pori lentoasema
2021-04-14,-2.8,4.6,61.46011,21.80839,Pori lentoasema
2021-04-15,-4.5,8.8,61.46011,21.80839,Pori lentoasema
2021-04-16,-2.5,13.8,61.46011,21.80839,Pori lentoasema
2021-04-17,-0.3,16.6,61.46011,21.80839,Pori lentoasema
2021-04-18,-0.7,17.1,61.46011,21.80839,Pori lentoasema
2021-04-19,1.0,16.4,61.46011,21.80839,Pori lentoasema
2021-04-20,0.2,15.0,61.46011,21.80839,Pori lentoasema
2021-04-21,-2.3,13.9,61.46011,21.80839,Pori lentoasema
2021-04-22,-0.4,11.7,61.46011,21.80839,Pori lentoasema
2021-04-23,0.3,2.2,61.46011,21.80839,Pori lentoasema
2021-04-24,0.7,2.8,61.46011,21.80839,Pori lentoasema
2021-04-25,0.2,4.7,61.46011,21.80839,Pori lentoasema
2021-04-26,0.6,4.8,61.46011,21.80839,Pori lentoasema
2021-04-27,-1.3,5.2,61.46011,21.80839,Pori lentoasema
2021-04-28,-2.2,5.7,61.46011,21.80839,Pori lentoasema
2021-04-29,-2.7,6.4,61.46011,21.80839,Pori lentoasema
2021-04-30,-3.9,8.0,61.46011,21.80839,Pori lentoasema
2021-04-11,1.5,6.3,60.7222,21.02681,Kustavi Isokari
2021-04-12,3.1,6.4,60.7222,21.02681,Kustavi Isokari
2021-04-13,2.4,6.1,60.7222,21.02681,Kustavi Isokari
2021-04-14,1.6,3.5,60.7222,21.02681,Kustavi Isokari
2021-04-15,1.5,4.4,60.7222,21.02681,Kustavi Isokari
2021-04-16,2.3,7.7,60.7222,21.02681,Kustavi Isokari
2021-04-17,4.0,10.2,60.7222,21.02681,Kustavi Isokari
2021-04-18,4.1,11.0,60.7222,21.02681,Kustavi Isokari
2021-04-19,3.5,11.1,60.7222,21.02681,Kustavi Isokari
2021-04-20,3.3,10.2,60.7222,21.02681,Kustavi Isokari
2021-04-21,2.8,9.2,60.7222,21.02681,Kustavi Isokari
2021-04-22,1.7,5.2,60.7222,21.02681,Kustavi Isokari
2021-04-23,1.1,3.2,60.7222,21.02681,Kustavi Isokari
2021-04-24,1.1,2.2,60.7222,21.02681,Kustavi Isokari
2021-04-25,1.0,3.1,60.7222,21.02681,Kustavi Isokari
2021-04-26,1.1,3.2,60.7222,21.02681,Kustavi Isokari
2021-04-27,1.8,4.1,60.7222,21.02681,Kustavi Isokari
2021-04-28,1.4,6.0,60.7222,21.02681,Kustavi Isokari
2021-04-29,1.0,5.0,60.7222,21.02681,Kustavi Isokari
2021-04-30,0.1,4.8,60.7222,21.02681,Kustavi Isokari
2021-04-11,1.8,5.1,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-12,2.5,10.4,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-13,2.6,5.4,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-14,1.6,3.3,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-15,1.5,4.2,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-16,2.3,9.1,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-17,3.7,12.4,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-18,4.6,11.0,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-19,4.6,10.0,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-20,3.7,8.8,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-21,3.2,9.6,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-22,2.6,6.8,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-23,1.2,2.7,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-24,1.6,2.3,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-25,1.3,2.7,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-26,1.8,3.8,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-27,1.8,4.0,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-28,1.6,4.2,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-29,1.0,3.8,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-30,1.7,4.3,61.14475,21.30273,Rauma Kylmäpihlaja
2021-04-11,-2.5,8.0,61.47893,21.7832,Pori rautatieasema
2021-04-12,1.2,14.1,61.47893,21.7832,Pori rautatieasema
